 ,Area,Mean,Min,Max,Major,Minor,Angle,%Area
2312,360,255,255,255,23.648,19.383,68.915,100
2313,484,255,255,255,27.551,22.367,134.607,100
2314,338,255,255,255,23.658,18.191,59.376,100
2315,464,255,255,255,25.626,23.054,167.648,100
2316,412,255,255,255,24.287,21.599,67.190,100
2317,323,255,255,255,21.028,19.557,46.840,100
2318,341,255,255,255,22.314,19.458,93.661,100
2319,350,255,255,255,22.985,19.388,140.078,100
2320,364,255,255,255,26.948,17.198,112.839,100
2321,346,255,255,255,23.419,18.811,119.983,100
2322,339,255,255,255,22.444,19.231,172.936,100
2323,394,255,255,255,29.414,17.055,22.412,100
2324,350,255,255,255,24.286,18.350,37.720,100
2325,328,255,255,255,23.832,17.523,169.511,100
2326,359,255,255,255,23.388,19.544,150.759,100
2327,476,255,255,255,25.188,24.062,90.297,100
2328,333,255,255,255,22.600,18.761,168.783,100
2329,339,255,255,255,21.963,19.653,155.093,100
2330,402,255,255,255,25.155,20.348,158.144,100
2331,363,255,255,255,25.045,18.454,78.979,100
2332,349,255,255,255,22.770,19.515,178.916,100
2333,455,255,255,255,25.926,22.346,3.107,100
2334,487,255,255,255,27.732,22.359,103.903,100
2335,280,255,255,255,21.673,16.449,168.320,100
2336,471,255,255,255,25.537,23.484,157.348,100
2337,325,255,255,255,21.029,19.678,118.292,100
2338,325,255,255,255,25.621,16.151,29.004,100
2339,339,255,255,255,23.268,18.550,124.311,100
2340,47,255,255,255,8.700,6.878,145.307,100
2341,500,255,255,255,27.726,22.961,107.603,100
2342,336,255,255,255,22.421,19.081,141.800,100
2343,348,255,255,255,22.871,19.373,129.077,100
2344,423,255,255,255,25.162,21.404,27.485,100
2345,340,255,255,255,22.618,19.140,116.232,100
2346,382,255,255,255,24.641,19.738,142.730,100
2347,332,255,255,255,21.923,19.282,163.419,100
2348,325,255,255,255,20.961,19.742,157.635,100
2349,335,255,255,255,21.011,20.301,16.445,100
2350,347,255,255,255,25.910,17.052,52.998,100
2351,372,255,255,255,23.405,20.237,21.315,100
2352,466,255,255,255,26.130,22.707,146.570,100
2353,319,255,255,255,22.470,18.076,121.090,100
2354,334,255,255,255,26.111,16.287,126.296,100
2355,438,255,255,255,30.240,18.442,58.935,100
2356,393,255,255,255,26.141,19.141,171.017,100
2357,350,255,255,255,22.131,20.137,24.009,100
2358,446,255,255,255,24.975,22.737,11.615,100
2359,357,255,255,255,21.807,20.845,100.219,100
2360,345,255,255,255,26.400,16.639,37.397,100
2361,402,255,255,255,24.080,21.256,168.804,100
2362,400,255,255,255,23.993,21.227,150.154,100
2363,437,255,255,255,24.354,22.846,3.614,100
2364,466,255,255,255,26.541,22.356,38.772,100
2365,355,255,255,255,24.263,18.629,60.081,100
2366,453,255,255,255,24.242,23.792,160.003,100
2367,388,255,255,255,24.044,20.546,120.054,100
2368,362,255,255,255,24.415,18.879,76.999,100
2369,499,255,255,255,27.621,23.002,171.663,100
2370,358,255,255,255,22.106,20.620,42.465,100
2371,421,255,255,255,24.149,22.197,71.869,100
2372,387,255,255,255,22.885,21.532,70.372,100
2373,387,255,255,255,23.719,20.774,63.296,100
2374,342,255,255,255,23.638,18.422,94.460,100
2375,388,255,255,255,22.847,21.623,105.602,100
2376,420,255,255,255,24.285,22.021,102.889,100
2377,499,255,255,255,27.815,22.842,4.543,100
2378,336,255,255,255,22.087,19.369,62.816,100
2379,361,255,255,255,25.824,17.799,145.640,100
2380,478,255,255,255,27.609,22.044,17.469,100
2381,345,255,255,255,22.189,19.797,125.270,100
2382,420,255,255,255,25.700,20.808,20.715,100
2383,325,255,255,255,21.276,19.449,129.633,100
2384,363,255,255,255,23.041,20.060,0.098,100
2385,388,255,255,255,23.303,21.200,169.962,100
2386,402,255,255,255,24.745,20.684,20.543,100
2387,358,255,255,255,23.456,19.433,152.782,100
2388,492,255,255,255,25.941,24.149,106.733,100
2389,98,255,255,255,12.432,10.037,84.099,100
2390,379,255,255,255,23.819,20.259,127.914,100
2391,427,255,255,255,25.375,21.425,159.666,100
2392,93,255,255,255,11.530,10.270,60.726,100
2393,362,255,255,255,24.027,19.183,42.476,100
2394,370,255,255,255,23.156,20.345,141.751,100
2395,384,255,255,255,23.701,20.629,6.990,100
2396,444,255,255,255,28.048,20.155,18.495,100
2397,335,255,255,255,23.366,18.255,80.431,100
2398,365,255,255,255,22.423,20.725,6.973,100
2399,384,255,255,255,22.840,21.406,106.858,100
2400,312,255,255,255,20.658,19.229,124.415,100
2401,334,255,255,255,21.935,19.388,56.393,100
2402,304,255,255,255,20.559,18.827,44.752,100
2403,360,255,255,255,24.217,18.927,36.660,100
2404,225,255,255,255,18.971,15.101,47.442,100
2405,375,255,255,255,25.535,18.698,103.198,100
2406,400,255,255,255,23.397,21.767,48.804,100
2407,303,255,255,255,22.639,17.041,16.095,100
2408,467,255,255,255,26.499,22.438,2.737,100
2409,381,255,255,255,24.499,19.801,98.397,100
2410,369,255,255,255,23.484,20.006,90.608,100
2411,487,255,255,255,26.193,23.673,66.365,100
2412,370,255,255,255,23.367,20.161,92.710,100
2413,295,255,255,255,21.288,17.644,149.555,100
2414,421,255,255,255,26.471,20.250,20.463,100
2415,394,255,255,255,25.806,19.439,30.249,100
2416,359,255,255,255,23.339,19.585,103.839,100
2417,435,255,255,255,25.728,21.528,79.097,100
2418,280,255,255,255,20.497,17.393,27.895,100
2419,388,255,255,255,25.605,19.294,165.066,100
2420,362,255,255,255,22.601,20.393,79.348,100
2421,319,255,255,255,20.555,19.760,78.130,100
2422,370,255,255,255,22.146,21.272,163.438,100
2423,443,255,255,255,24.838,22.709,21.006,100
2424,260,255,255,255,19.283,17.167,111.289,100
2425,446,255,255,255,25.395,22.361,74.673,100
2426,244,255,255,255,19.083,16.280,128.131,100
2427,309,255,255,255,21.364,18.416,89.354,100
2428,433,255,255,255,25.296,21.795,79.547,100
2429,376,255,255,255,23.204,20.632,117.392,100
2430,382,255,255,255,22.806,21.327,83.094,100
2431,429,255,255,255,24.427,22.362,96.453,100
2432,269,255,255,255,19.739,17.352,159.308,100
2433,343,255,255,255,23.737,18.398,133.364,100
2434,386,255,255,255,23.346,21.052,56.235,100
2435,425,255,255,255,24.917,21.717,2.127,100
2436,403,255,255,255,23.247,22.072,47.275,100
2437,371,255,255,255,24.610,19.195,104.087,100
2438,352,255,255,255,23.077,19.421,171.866,100
2439,253,255,255,255,18.732,17.196,162.906,100
2440,388,255,255,255,24.976,19.779,121.414,100
2441,407,255,255,255,26.494,19.559,125.714,100
2442,276,255,255,255,23.029,15.259,92.242,100
2443,241,255,255,255,21.441,14.311,79.304,100
2444,395,255,255,255,24.135,20.838,59.237,100
2445,230,255,255,255,18.404,15.912,137.345,100
2446,362,255,255,255,23.515,19.601,25.079,100
2447,376,255,255,255,23.574,20.308,124.722,100
2448,379,255,255,255,23.970,20.131,46.352,100
2449,375,255,255,255,22.971,20.786,7.484,100
2450,397,255,255,255,24.921,20.283,68.991,100
2451,354,255,255,255,21.497,20.967,55.022,100
2452,321,255,255,255,26.154,15.627,82.267,100
2453,288,255,255,255,19.610,18.699,166.881,100
2454,461,255,255,255,25.853,22.704,126.092,100
2455,377,255,255,255,23.272,20.626,23.453,100
2456,370,255,255,255,22.902,20.570,82.953,100
2457,368,255,255,255,23.087,20.295,53.162,100
2458,357,255,255,255,23.980,18.955,141.186,100
2459,406,255,255,255,25.398,20.353,11.036,100
2460,467,255,255,255,27.257,21.815,119.516,100
2461,245,255,255,255,18.497,16.865,125.858,100
2462,273,255,255,255,20.526,16.935,109.513,100
2463,372,255,255,255,24.324,19.472,171.260,100
2464,421,255,255,255,25.301,21.186,175.555,100
2465,474,255,255,255,28.623,21.085,158.908,100
2466,411,255,255,255,25.536,20.492,18.903,100
2467,345,255,255,255,23.096,19.019,29.552,100
2468,294,255,255,255,21.494,17.416,116.782,100
2469,331,255,255,255,25.382,16.604,46.177,100
2470,249,255,255,255,19.601,16.175,76.110,100
2471,282,255,255,255,20.323,17.667,54.123,100
